text,label
"Tā šie okupanti okupēs visu teritoriju līdz Kijevai. Man sāk likties, ka tas ir speciāli veidots Krievijas plāns atļaujot okupantiem okupēt teritorijas. Okupanti jau visu smalku teātri izdomājuši lai okupētu svešu teritoriju, tapēc nepretojas bet ļauj ieplūst svešam karaspēkam.",0
"O jaa,tagad aizliegsim tautai piemineet savus varonjus un liksim 9 maijaa trennuskaas un pillaa doties pie okupantu piemineklja slavinaat slepkavas",0
"Jā, tikai uz krievu rokām nekad nekā nav. Var slepkavot, spīdzināt, izvarot un vienmēr balti un pūkani:))",1
"Pilnīgi nekādas līdzjūtības, ja nodeg pašu dedzinātāju īpašumi, bet ja svešs, tad dedzinātājus vajag pie baznīcas zvana pakārt.",1
Mēs paši zināsim. Okupanti mūs nemācīs!,0
"tiešām ---,delfi laikam speciāli biežāk un biežāk šo feisu liek ekrānos--- paliek slikta dūša skatoties uz šo okupantu piedēkli...kas KRIMAS VARIANTU labprāt redzētu Latvijā,PAT NE REDZĒTU VIEN ,TAS IR VIŅA KLUSAIS SAPNIS.",0
Tikai lielkrievu šovinisti un okupanti kāpj ar kājām uz krēsliem! Normāli cilvēki uz tiem sēž.,0
"nu nesmīdini! Tiešām domā, ka latviešiem būtu vajadzīgs okupantu pēcteču mierinājums?",0
"Pirms kādu nosaukt par okupantu būtu prātīgi tev pašam tikt skaidrībā, kurs te ir, un kurš nav okupants....",0
Es netaisos pat uzklausīt kaut kādu padomju okupantu murgus! Piedrāžu tos radījumus!,1
"Krievi isdzina trimda 48000 tukstosus Latvijas iedzivotajus, vecus un jaunus, musu mila brivvalts valdiba 400000 tukstosus, jaunus izglitotus. Valsts ispostita un iszagta, tauta nabadziba. Neviens okupants Latvijai un tautai nav nesis tadu postu ka musu mila valdiba. Velesim par V un NA.",0
Žurka . Tie okupanti vis maz pacela rupniecibu. elektrostacias.,1
"Man monitorā rāda kaut kādus nesaprotamus simbolus, bet ja Tu uzrakstītu visu to pašu latviski, būtu interesanti izlasīt, ko šajā jautājumā domā aprobežots okupants...",1
"Nu tu melo. Bijušie leģionāri tak būvēja saieta namus un biedrības. Bijušie šucmaņi arī izgāja sabiedrībā, nebija par ko sarkt. Žīdu šāvēji - cita lieta, tie nebiedrojās ar latviešiem un ar Latviju arī nesarakstījās. Katrs vsuns zina, ko ēdis",1
"Re kā šito atbalsta arī viss sc skribentu kantoris !!! Izdari secinājumus - kam tu kalposi 16 martā. Es arī godināšu šo dienu bet ne pēc kremļa scenārija ar kautiņiem , ko okupanti tik gaida, lai sāktos provokācijas !",1
Lai Valmieras komunistu līkkājis un mēslu vabole to pasaka pārkrievotiem u r l u okupantiem un naidīgiem žīdu fašistiem 9.maijā un Bastejkalnā 16.martā .,2
Pederasts ir gejs ar stāžu .,2
"Lai tas lohs fašists iet gājienā un noliek savu mandātu, tadus pakārt - naida kurinātajus starp tautām",1
"Nu kad Latviešus veselām dzimtām izveda uz Sibīrijas gulagiem, tad viņu mājās un dzīvokļos bez prasīšanas dažš labs parazīts salīda! Vai nebūs godīgāk parazītus nogādāt atpakaļ savā ģegrāfiski lielākajā valstī, kur pārapdzīvotība nav problēma, bet invāzija kaimiņvalstīs liecina, ka ir citas izteiktas dzīvesvides problēmas, jo redzam, ka atpakaļ gluži neraujas!",0
šitā ņirgāties par mašīnām var tikai necilvēks!,0
"Visi zagļi un parazīti ar klāt ! Gan inkēns, gan demakova, gailis, skrastiņš u.c.",1
"žīds paliek žīds, visi slikti, paši tikai Dieva bērni",2
marks un engelss -Vācijas žīdi. kurus tajā lakā neviens nevajāja,1
"Tas tomēr ir uzjautrinoši :D Mīnusiņu licēji, vai jūs domājat, ka, ja saliksiet daudz mīnusiņus, tad Marks pārstās būt par žīdu, bet Engels par vācieti? Nē, nu labi, tad vēl noprecizēsim - Engelsam tēvs bija vācietis, bet māte holandiete ;)",1
"Man personigi ir pilbigi vienaldzigs 16 marts. Bet ja kadam tas liekas tik svarigi , nu tad lai pauzh savu nostaju. Ja jau pat pederasti un zilie var brivi pa ielam skraidit un reklamet savu seksualo izvirtibu, tad neredzu nu ne mazaka iemesla kadel cilveki nevar paust savu nostaju par 18 martu. Tas pats ari par 9 maiju&lt; man ir pilnigi nosplauties uz tadu 9 maiju. Kadam tie ir svetki, bet vairumam sakums celam uz izsutijumu",2
"iedomaajieties ļaunumu ,ko šis necilvēks izdarijis valstī,krīze,nozagtas pensijas ,to indeksācija,emigrācija no valsts",0
"Ministrs ir cilvēks, nevis necilvēks!",0
"Piekrītu Ozoliņa rakstam pilnībā. Cilinskis un citi 16.marta gājiena dalībnieki grib pierādīt absurdu, ka 16.marts ir Latvijas patriotu diena. Kā &quot;iekšējo pārliecību par neatkarīgu Latviju&quot; var pierādīt ar vācu okupantu divīziju pieminēšanu un apjūsmošanu? Truleņi ir bijuši visos laikos un Cilinskis&amp;co to tikai pierāda.",0
"Krievija vienalga ,atradīs vienmēr kādu , parasti melīgu iemeslu, lai nomelnotu Latviju , tam palīdzēs vēl daļa žīdu. Tā tas ir ar gadiem, nekas jauns . 16. marta noliegšana skādēs tikai mums pašiem.",1
"ATZĪMĒJAM KOLOBRACIONISTU,NOZIEDZNIEKU, OKUPANTU DIBINĀTO LEĢIONU, KĀ DĒĻ IZSŪTIJA",0
"Laikam grib iznīcināt ziedu veikaliņus pavisam. Būtu labāk priecājušies, ka meitenes strādā, nevis prasa pabalstus valdībai vai brauc uz ārzemēm. Tik tiešām, nekāda leiputrija tur nav.",0
"Ļoti patīkami, cerams okupanti aizvāksies.",0
"Ja būs daudz sazagto līdzekļu,varēs dzīvot cepuri kuldami kā slavenais latviešu un žīdu šāvēja Boļeslavs Maikovskis.",1
"labāk uzreiz nošaut uz vietas, piemēram, Polijā - pagājušā gadā ziemas sākumā man sanāca ātruma pārkāpums+apdzīšana zem zīmes+ dubultā josla, sods 20 LVL, bez soda punktiem, tā kā nav arī citur sodi kosmosā, jo pamatā iziet uz prevenciju (stacionārie radari), un ja pārkāpu kā bonusu dabūju klausīties lauzītā poļu-krievu mēlē audzinošu lekciju par satiksmes noteikumu ievērošanas svarīgumu",0
"Kāda civilizēta mums tā Krievija. Bet oponentu ar ložmetēju nošaut kā Korejā, to gan jau ļooti gribas.",0
Ar šo spēli latvieši varētu pielikt beidzot punktu savai dalībai uz visiem laikiem tajā okupantu valsts hokeja līgā.,0
"Iesaku rūpīgi palasī internetā, kas ir fašisti. Un ar iedzimtu plānprātību, kas mantota no tēva alkoholiķa un mātas - prostitūtas, parasti nelepujas.",1
"Uz okupantu nekaunīgo publisko žūpošanu 9 maijā ir jārada policijai iespēju būt tik pat augstā uzdevumu līmenī un parūpēties par kārtību, kad tur būs pieteikts pikets pret krievu ievazāto sarkano mēri un okupantu zvērībām Latvijā un Baltijā",1
"Tu patiešām esi MURMULIS! Tu neko nezini un nesaproti, kas ir nacists, fašists un komunists! Tu esi ar aprobežotu prātiņu! Nav jēga tev teikt, lai palasi vēsturi un uzklausi vēl dzīvi palikušos komunisma upurus, jo tavas smadzenes ir pilnas ar okupantu žļurgu!",1
"Žēl normālās ukraiņu tautas, neviens normāls cilvēks tomēr negrib dzīvot sarkano mēra krievu jūgā. Okupanti savairojušies pa visu pasauli.",0
"Nolādētie okupanti uzcēluši, bet tūdaļini visu izlaupīja.",1
Nacisti ASV var soļot ar plakātiem pa žīdu rajoniem. Policija viņus aizsargās.,1
"Gribētos gan šiem sirotāju un Krimas okupantu pēctečiem Kosovas variantu, bet neizdosies, jo Krievijai ir kodolieroči, tā nav Serbija.",1
"Nēģeris cīnīsies par indiešu tiesībām runāt Krimā krieviski. Etniskajā dzimtenē beņiem ir forši - papūš vējš un no palmām birst kokosrieksti un vīģes un visādi gardumi - danco un dziedi. Bet vēsākos platuma grādos maizīte jānopelna, kaut vai ar dziedāšanu pēc kāda onkuļa stabules. Varētu, protams, doties uz etnisko dzimteni un tur cīnīties par ķīniešu tiesībām runāt Āfrikā krieviski, bet ir viens liels liels BET . . ., pastāv risks, ka etniskie ciltsbrāļi var Beni vienkārši notiesāt pusdienās.",2
"glupais nēģeris staigāja pa Rēzekni,un smērēja sienas ar visādiem saukļiem,.....mātei nelaime...",2
Klau kā viņus tagad pie mums Latvijā dēvē? Melnie? Nēģeri? Afroamerikāņi? Lai veicas - labāk lai cīnās tur nekā šeit! Praviiy Sektor viņu ātri pūlii pamanīs,1
"Deportēt uz roģinu, anulēt LV pilsonību. Principā visiem krievu ekstrēmistiem un pukstētājiem ir jāanulēlē pilsonību un jādeportē lopu vagonos!!!",2
"Gan jau Krimā savu dabūs un ja kas, tad Krimas okupanti Latvijā nav vajadzīgi. Domāju, ka Anglija agri vai vēlu vēl pateiks savu vārdu par Beness Aijo darbībām Krimā.",1
"dzied krieviski runājošais 21. gadsimta fašistu pūlis, urlas paliek urlas- žīdi vai rossijaņe",1
"Vēl jau nav gājis, bet jau atbrīvots. Tāpat kā čigāns, nopēra savu bērnu, bet izrādījās - nebija vanīgs. Čigāns neapjuka, vien noteica - noderēs uz priekšdienām. Varētu pasmieties, ja nebūtu tik nopietni.",1
"Latviešu leģionāri nebija okupanti, bet krievu sovjeti bija. Izvāc viņus no šejienes uz no kurienes nākuši un tu atrisināsi daudzas problēmas gan sev, gan citiem.",1
Krievs tāds okupants ka nu tikai! Paskaties kam tikai nav zemes nozadzis. Tagad arī Krimu!,1
"nez vai Teilāna kunga kristālskaidrie un ar milzīgu intelektu apveltītie apsargi sargās žīdu tautības nacionālā naida kurinātājus, ļaunā Kremļa Pundura apmaksātos agresorus, un provokatorus no klusajiem sirmajiem vīriem, vai lauzīs pēdējiem ārā rokas?",1
"Latviešu ziņu portāli sajūsminās ap Ukrainas jauno valdību jo pārpublicē tikai oficiālos viedokļus kamēr vācu kanālos jau visi ņirgājas un zina ka Ukrainas revolūcija izmaksāja ASV 5 mijardus dolāru un jauno valdību sauc par nacistu salašņām un visi jau saprot ka cilvēkus šāva pēc tam kad neizdevās ne ar kādām citām metodēm iekustināt demonstrantus uz vardarbību ar līķiem, berkuts nešāva uz cilvēkiem un arī cilvēki ipaši nesliecās viņus nogalināt.",1
Nu viens riktīgs čigānu tabors.....,1
"nu ja tā ir dziesma, ted es esmu nēģeris, mans sūds ir rozā un garšo pēc zemenēm",1
A ko čurkas (nezin kapēc tos čurkveidīgos vēl par krieviem sauc - no kriviem (tieši sļāvu kiviem) nevis krieviem) tur nekā jau sen vairs nav) ēdīs ja 45% valsts ienākuma sastāda gāze un nafta?,1
Krievus vajag deportēt uz mājām,2
"žīdu izdzimtenis, tādi ir jūsu latviešu preži.",1
Tas žīds ir izglābies . Dīvaini,2
"Tie taču krievu žīdi,sabraukuši pēc kara no plašās&quot; matuškas,Ždanoka,Pliners,Kogans ,Lindermanis,Dombrovskis,Godmanis un daudzi citi ,kuri kurina naidu starp Latvijā dzīvojošām tautām.Varbūt pietiek ar to ka ekonomiski sagrāva valsti un vēl grib iznīcināt latviešus un latviešu valodu.",1
Okupants nevar būt minoritāte.Krievvalodīgais nav nacionalitāte.,0
"Visi okupanti, kur spēruši kāju, uzskata par savu dzimteni.Vispirms iemācies cienīt citus tad cīenīs arī tevi.Okupantam to nesaprast.",0
Šim žīdu fašistam Latvijas pilsonību pēc viņa apglabāšanas 9pēdas zem zemes.,2
Kompānijas dēļ pat žīds pakārās .,1
"Spriežot pēc gramatikas kļūdām, esi okupants",0
"Labi ka okupants ,nevis ar UL diplomu tualetes mazgatajam un shampinjonu lasitajam Irija vai Anglija !!!",1
"Okupantu karaspēka, krievijas, atrašanās Krimā ir nelikumīga.",0
Tāda paša okupācija no kremļa puses bija Latvijā 1940. gadā. Tie paši kremļa okupanti.,0
"Nevis Latvijai vienotība ir lielākais drauds,bet gan visai parazītu bandai,kas bezkaunīgi izvaro savas tautas. Tāpēc beidziet šķiest naidu viens uz otru. Parazītiem ir bail no Jūsu vienotības..",0
Ukrainas okupācijas gadijumā ir jāsāk vajāt un patriekt no Latvijas krievu okupanti un viņu atbalstītāji.,1
